(1, 0.800603200958415)
(2, 0.7764930398288032)
(3, 0.7623646915472173)
(4, 0.7482616636878268)
(5, 0.729263536335042)
(6, 0.7058794327113944)
(7, 0.6788080699088984)
(8, 0.6521171417188052)
(9, 0.6263779976109255)
(10, 0.6028062927802714)
(11, 0.5830698149193395)
(12, 0.5662905968775228)
(13, 0.5527026254732338)
(14, 0.5419123195885728)
(15, 0.5331508236224796)
(16, 0.526197838450186)
(17, 0.5205165634613321)
(18, 0.5158116046209121)
(19, 0.5119588874161182)
(20, 0.5084592693769949)
(21, 0.5054612900752825)
(22, 0.5027584837640376)
(23, 0.5003812261752438)
(24, 0.4981754801371318)
(25, 0.49624197039788226)
(26, 0.4944250814425149)
(27, 0.4927689692537924)
(28, 0.49117933745105075)
(29, 0.4896809727462448)
(30, 0.4882448635449916)
(31, 0.4869335479228433)
(32, 0.4856989604999401)
(33, 0.4845306424416379)
(34, 0.4834445096308505)
(35, 0.48239382719598717)
(36, 0.48139202103435935)
(37, 0.48037549577190014)
(38, 0.47937403654610156)
(39, 0.4784280419959961)
(40, 0.4774789647548278)
(41, 0.47659138042307986)
(42, 0.47576257695351903)
(43, 0.47497620033368576)
(44, 0.47424569308470754)
(45, 0.4735462069361773)
(46, 0.47286950376637227)
(47, 0.47221553551658246)
(48, 0.47158249205839525)
(49, 0.4709832331192703)
(50, 0.4704013710910119)
(51, 0.46984938212198707)
(52, 0.46930196667440993)
(53, 0.46877793370893084)
(54, 0.46829435738514524)
(55, 0.46781632916687155)
(56, 0.4673494112777571)
(57, 0.4668996232691381)
(58, 0.4664450126260321)
(59, 0.46600946164044954)
(60, 0.4655812995285228)
(61, 0.46517062401109943)
(62, 0.46476800806347934)
(63, 0.4643708704321631)
(64, 0.46401256804488417)
(65, 0.4636351055846844)
(66, 0.46328379457513924)
(67, 0.46295623016368104)
(68, 0.46263098565794225)
(69, 0.46232642121560835)
(70, 0.4620071151882016)
(71, 0.4617132165163646)
(72, 0.4614168292415058)
(73, 0.4611177576352654)
(74, 0.46083661926270575)
(75, 0.4605663222137319)
(76, 0.4603130508946004)
(77, 0.4600577374311169)
(78, 0.45981661042767313)
(79, 0.45957148657801417)
(80, 0.4593311845782277)
(81, 0.4590796844255386)
(82, 0.45883805084974566)
(83, 0.45861305916081696)
(84, 0.4583920046563577)
(85, 0.4581376388691375)
(86, 0.4579096320257455)
(87, 0.457682746943944)
(88, 0.4574602654468215)
(89, 0.45723445087545744)
(90, 0.4570179063264068)
(91, 0.45680291209842394)
(92, 0.4565944486361018)
(93, 0.4563716018393288)
(94, 0.4561602793648894)
(95, 0.4559734608056017)
(96, 0.4557856088600206)
(97, 0.45559402147896844)
(98, 0.4554183923947118)
(99, 0.45523769349590104)
(100, 0.45505969129636126)
(101, 0.4548857680956916)
(102, 0.45470711841860173)
(103, 0.4545301858234277)
(104, 0.4543562420733915)
(105, 0.45417968089578925)
(106, 0.4540192766748966)
(107, 0.4538303064889401)
(108, 0.45366082951960307)
(109, 0.45351369299478794)
(110, 0.45336293910823616)
(111, 0.45321475561653896)
(112, 0.4530668023017642)
(113, 0.45292281374816906)
(114, 0.45277844759757635)
(115, 0.45264280357767406)
(116, 0.4524992114293031)
(117, 0.45236919212213184)
(118, 0.45224314398927323)
(119, 0.4521181493904242)
(120, 0.45200254687281766)
(121, 0.45188625328833887)
(122, 0.451751390823995)
(123, 0.45164262658914855)
(124, 0.4515353053020214)
(125, 0.4514199473574861)
(126, 0.4513036290357072)
(127, 0.4511883302534064)
(128, 0.4510620973206265)
(129, 0.4509388633956869)
(130, 0.45081112604034734)
(131, 0.4506989103448758)
(132, 0.45057759147934834)
(133, 0.45045800198952846)
(134, 0.45034496917456224)
(135, 0.45021153266919034)
(136, 0.4500975875261634)
(137, 0.4499811535848557)
(138, 0.44986295308097046)
(139, 0.44973848063504834)
(140, 0.4496090865322321)
(141, 0.4494978573053646)
(142, 0.44938092559899107)
(143, 0.44926406510572753)
(144, 0.44915513337169016)
(145, 0.44904696749396883)
(146, 0.4489420524422066)
(147, 0.44884052802867186)
(148, 0.44874345516917086)
(149, 0.4486357170146074)
(150, 0.4485245347468269)
(1, 0.800603200958415)
(2, 0.7885123128375545)
(3, 0.775765133638631)
(4, 0.7644400823234633)
(5, 0.7477101457231046)
