Error GD :
(1,0.07402089100259371)
(2,0.06405701502365636)
(3,0.0598796288188971)
(4,0.056961213395316165)
(5,0.05489398508064366)
(6,0.05352760308969111)
(7,0.052571332300757515)
(8,0.05188271984124476)
(9,0.05131402075275042)
(10,0.05081947315939518)
(11,0.0503033531068536)
(12,0.04973392539938732)
(13,0.049312252937368475)
(14,0.04902263402131176)
(15,0.048761039930593525)
(16,0.04853741430729011)
(17,0.04833489358362929)
(18,0.048174496559355164)
(19,0.04803799497094033)
(20,0.04792040893459353)
(21,0.04777289093105701)
(22,0.047648990860594605)
(23,0.04754094651608257)
(24,0.04740199529137905)
(25,0.04724769873272209)
(26,0.04716378103905057)
(27,0.04709913051219248)
(28,0.04700563623507968)
(29,0.04690475941089656)
(30,0.04679533965273834)
(31,0.046676916024372524)
(32,0.04656193285857945)
(33,0.04644723077785448)
(34,0.046351404002679196)
(35,0.046255103200083594)
(36,0.046156856337987426)
(37,0.04606687977398648)
(38,0.04597883828665449)
(39,0.04592820324835251)
(40,0.04588540179848341)
(41,0.045849956005440264)
(42,0.045812381270469923)
(43,0.04576405409418147)
(44,0.04570708396516867)
(45,0.045656565252061)
(46,0.045615739668723794)
(47,0.04557695707656871)
(48,0.045544358900312304)
(49,0.04551617820229211)
(50,0.0454910886713764)
(51,0.045466691729370796)
(52,0.04543841466456934)
(53,0.04540437286624044)
(54,0.04536506532721428)
(55,0.04531528794320143)
(56,0.04530149224814716)
(57,0.0452866740398212)
(58,0.04527135046388018)
(59,0.045259640888374246)
(60,0.045247191007727984)
(61,0.045230310503855224)
(62,0.04520807406484002)
(63,0.045186257363345056)
(64,0.045181787407256584)
(65,0.045167486642480645)
(66,0.0451575964577453)
(67,0.04514635099377607)
(68,0.045128415960675246)
(69,0.04509800362361742)
(70,0.04507617720461702)
(71,0.04505583196946525)
(72,0.04503810442494237)
(73,0.045024760904010294)
(74,0.04501869085290536)
(75,0.04498571184554822)
(76,0.04496529712352072)
(77,0.04493933517821188)
(78,0.04491403922773303)
(79,0.044890654820291184)
(80,0.04486852426969135)
(81,0.044846446253760365)
(82,0.0448232552317063)
(83,0.04479879376495806)
(84,0.04477334965543665)
(85,0.04474675239175989)
(86,0.044719321652210625)
(87,0.044691133669761886)
(88,0.044661851103071276)
(89,0.04463198960746254)
(90,0.044601671883563)
(91,0.04457040023080549)
(92,0.04453890374399271)
(93,0.044508829218335724)
(94,0.04448086426771518)
(95,0.04445423968780964)
(96,0.044427471548293)
(97,0.044400166936823575)
(98,0.04437356888020573)
(99,0.04434910935400123)
(100,0.04432554280105429)
(101,0.04429968555043814)
(102,0.04427160746567933)
(103,0.04424444580359994)
(104,0.04422067926650832)
(105,0.04420001825171525)
(106,0.04417977769045172)
(107,0.04415836746584138)
(108,0.044135383961788156)
(109,0.044109855409568376)
(110,0.044081660036752256)
(111,0.0440510900534132)
(112,0.044017864813441596)
(113,0.04400360262562936)
(114,0.04399513170854882)
(115,0.04397851888345045)
(116,0.04395047218390594)
(117,0.043918880739096375)
(118,0.04390442741493438)
(119,0.0438746362120626)
(120,0.043854095481190104)
(121,0.04382886032430216)
(122,0.04380576045333053)
(123,0.04378659785647114)
(124,0.04377098125824467)
(125,0.04375744448933778)
(126,0.043746271402461415)
(127,0.043737760082313996)
(128,0.04373027618400625)
(129,0.043722148017064186)
(130,0.04371249073895026)
(131,0.043701772822031346)
(132,0.04369082287375801)
(133,0.04367967279581778)
(134,0.0436679735547717)
(135,0.043655005743452845)
(136,0.04363896668484001)
(137,0.04361923092736926)
(138,0.04359510557355056)
(139,0.04356218719413009)
(140,0.04352072478762012)
(141,0.0434924468193345)
(142,0.04346964161476262)
(143,0.04344566749412167)
(144,0.04340586778609922)
(145,0.04336104445538892)
(146,0.043345329026395006)
(147,0.04331101740260854)
(148,0.043289992588123896)
(149,0.04326570001887891)
(150,0.043244982570809394)
