Error CD :
(0.2700669765472412,0.3445279720305488)
(0.48122096061706543,0.28560433531491736)
(0.6905560493469238,0.25986279963310555)
(0.9040079116821289,0.23330583702830526)
(1.1186130046844482,0.21263849244425864)
(1.3357388973236084,0.19948609032660447)
(1.5507450103759766,0.19133743227915878)
(1.765239953994751,0.18539299494992298)
(1.9791300296783447,0.18068245424458163)
(2.191473960876465,0.17644638874751653)
(2.4051198959350586,0.17236516478246916)
(2.617767095565796,0.16877939773825013)
(2.8344850540161133,0.16614614149234455)
(3.0472450256347656,0.1643725654953538)
(3.259330987930298,0.1630657198733737)
(3.4729979038238525,0.16197564939400932)
(3.6835460662841797,0.1610183918035409)
(3.8964719772338867,0.16017346826767548)
(4.108228921890259,0.15941993882308755)
(4.321530103683472,0.1587206958700497)
(4.534691095352173,0.15804083173308278)
(4.747431039810181,0.15735806207249994)
(4.961103916168213,0.15665239132917377)
(5.173352956771851,0.15590186319871488)
(5.38808798789978,0.15510409188952584)
(5.603356122970581,0.15432609187118984)
(5.817512035369873,0.15372133437158078)
(6.032166957855225,0.15342627557202534)
(6.579181909561157,0.1531588234787458)
(6.796463966369629,0.1529926028545109)
(7.0134100914001465,0.15277996159573795)
(7.230555057525635,0.15256346971181647)
(7.447732925415039,0.15235127805737972)
(7.666018009185791,0.15214200647843537)
(7.884138107299805,0.15193325837644342)
(8.099930047988892,0.15172615388768418)
(8.31724500656128,0.1515288518237627)
(8.532669067382812,0.15135897632620937)
(8.747281074523926,0.15124261691840177)
(8.962887048721313,0.15119332222849163)
(9.38785195350647,0.15105255970683257)
(9.601861953735352,0.15093979152170947)
(9.816592931747437,0.15078242745345022)
(10.031759977340698,0.15061721210768025)
(10.245054960250854,0.15045641153217632)
(10.5764639377594,0.15030072976916342)
(10.794755935668945,0.15014857523078665)
(11.011303901672363,0.1500010464705273)
(11.227420091629028,0.14986427732168492)
(11.44328498840332,0.14975042060265015)
(11.657598972320557,0.1496754199110848)
(11.872544050216675,0.14964314584246888)
(12.085990905761719,0.14963770133426793)
(12.301160097122192,0.1496354227708946)
(12.514133930206299,0.14962773596714612)
(12.937810897827148,0.14944096403445395)
(13.15172290802002,0.1493005021280205)
(13.364630937576294,0.14912802877880604)
(13.575959920883179,0.1489821206342865)
(13.788049936294556,0.1488744394169825)
(13.999929904937744,0.14879299135449267)
(14.211256980895996,0.14872212469429552)
(14.42180609703064,0.14865230644193506)
(14.63158893585205,0.1485829141457695)
(14.846022129058838,0.148522474677407)
(15.056519985198975,0.14848750035724145)
(15.475250959396362,0.14846577706332936)
(15.6872079372406,0.14844703070254042)
(15.898806095123291,0.1484193865347751)
