Error CD :
(0.9493529796600342,0.7893519160272963)
(1.8938698768615723,0.7530790113372952)
(2.834561824798584,0.7202692989604963)
(3.7758448123931885,0.7010786495488361)
(4.719298839569092,0.6872301163097961)
(5.659862995147705,0.6754806927532739)
(6.600833892822266,0.6651244136017175)
(7.542459011077881,0.6576562989496264)
(8.493611812591553,0.6528039222337654)
(9.44166898727417,0.6494886035821243)
(10.389601945877075,0.6468047898249194)
(11.340631008148193,0.6442379674150808)
(12.291920900344849,0.6412813993296178)
(13.246115922927856,0.63789338343673)
(14.174495935440063,0.6332381033072699)
(15.109028816223145,0.6268992245778012)
(16.06178593635559,0.6170858520625873)
(17.00508689880371,0.6004813055439238)
(17.951879024505615,0.5694868966247559)
(18.896536827087402,0.5040092080264829)
(19.8418869972229,0.36793621113570735)
(20.771185874938965,0.20594674823162643)
(21.697715997695923,0.14479727417212124)
(22.622612953186035,0.08553209547483012)
(23.54711389541626,0.04622410399183871)
(24.471922874450684,0.031720390718746605)
(25.392871856689453,0.023100712501149853)
(26.316694974899292,0.01634712968423678)
(27.239428997039795,0.011840479790871215)
(28.166931867599487,0.009212717314268041)
(29.094782829284668,0.007190182030318207)
(30.02458691596985,0.005826312079885637)
(30.954735040664673,0.004572813763972354)
(31.88377594947815,0.0037735448755728323)
(32.81486201286316,0.0030957198291071053)
(33.74693489074707,0.0025378939866871775)
(34.682912826538086,0.002203658002954881)
(35.61885595321655,0.001815690997962724)
(36.55381202697754,0.0015296572805042412)
(37.48999094963074,0.001333832689955452)
(38.434085845947266,0.0010891532837852189)
(39.37156391143799,0.001013475952197911)
(40.28915596008301,0.000815524426026831)
(41.206745862960815,0.000729234482500439)
(42.12735891342163,0.0006407120087725827)
(43.04998183250427,0.000529713630002519)
(43.97128486633301,0.0005097653536542579)
(44.89044189453125,0.000403743586471359)
(45.81707501411438,0.00038220442837804146)
(46.73840284347534,0.00032443934086662615)
(47.66578984260559,0.00028668698671481557)
(48.62435293197632,0.0002667987046073963)
(49.60351300239563,0.00021555488345296155)
(50.58302402496338,0.0002115807142113771)
(51.56415390968323,0.00017214207146982143)
(52.54020595550537,0.0001628279584895793)
(53.51586294174194,0.00014464507153780107)
(54.49091100692749,0.0001223799199273154)
(55.47573184967041,0.00011867638543554928)
(56.45451998710632,9.687291044768535e-5)
(57.43163800239563,9.443692615056915e-5)
(58.44142484664917,7.972444917846023e-5)
(59.499878883361816,7.348852492131908e-5)
(60.48544001579285,6.611606569245042e-5)
(61.469374895095825,5.7362146994992144e-5)
(62.45116090774536,5.503272195486973e-5)
(63.433499813079834,4.515399543253539e-5)
(64.41272783279419,4.467824795205443e-5)
(65.38733291625977,3.703225649675371e-5)
(66.30982494354248,3.518543951318324e-5)
(67.23302984237671,3.1435146533025066e-5)
(68.15754699707031,2.7139572731579114e-5)
(69.08538889884949,2.6593975468338535e-5)
(70.01343393325806,2.1264704416543083e-5)
